timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
590.0,0.070905,-0.054522,-9.773579,0.007339,-0.002958,-0.008368,19.559,-0.090,-39.523
600.0,-0.001212,-0.029278,-9.764646,-0.010547,0.008296,-0.003519,19.001,0.188,-39.940
610.0,-0.015498,0.006512,-9.818133,-0.001206,0.006616,-0.004420,20.045,0.275,-40.150
620.0,-0.047927,0.039685,-9.857834,0.002179,0.007577,-0.010769,20.438,0.638,-39.703
630.0,0.036883,0.012289,-9.844463,0.000082,-0.003272,-0.003852,20.511,-0.314,-39.858
640.0,0.057419,0.057166,-9.810089,0.000760,-0.005746,-0.009844,19.255,0.153,-39.516
650.0,-0.024001,0.029369,-9.809349,-0.012215,-0.006013,0.010592,19.951,-0.059,-40.346
660.0,0.078003,-0.102783,-9.781954,0.005025,0.005582,0.034903,19.841,0.110,-40.239
670.0,-0.048506,-0.018844,-9.787649,-0.002375,-0.010727,0.004064,21.039,-1.091,-40.130
680.0,-0.039983,0.025298,-9.769244,0.033771,0.000540,-0.000409,19.646,0.513,-40.004
690.0,0.058533,0.004037,-9.812804,-0.016494,0.001382,-0.004377,19.513,0.341,-40.301
700.0,-0.010458,0.027167,-9.791502,-0.007662,-0.015425,-0.003074,20.040,0.706,-39.324
710.0,0.006910,0.004627,-9.873976,-0.002184,-0.006622,0.002292,19.602,-0.502,-39.392
720.0,0.011424,0.010250,-9.817894,0.005995,0.003408,0.007791,20.004,-0.578,-40.371
730.0,0.026186,0.021192,-9.793846,-0.019454,0.009804,-0.009765,20.038,-0.441,-40.877
740.0,-0.021698,0.075636,-9.888456,0.017022,0.006949,-0.008867,18.483,-0.077,-39.328
750.0,-0.013703,0.042386,-9.809820,-0.010684,0.016746,-0.007595,20.019,-0.203,-40.160
760.0,-0.047736,0.131831,-9.889429,-0.006751,-0.010520,0.001001,19.249,0.551,-39.850
770.0,-0.028627,-0.019302,-9.876950,0.014668,-0.003657,0.008887,20.724,-0.443,-40.075
780.0,0.038578,0.027468,-9.809008,-0.012494,0.002705,-0.018910,20.280,-0.599,-38.991
790.0,-0.020255,0.052404,-9.821176,0.007428,0.005061,0.014626,18.995,0.847,-39.803
800.0,0.013686,0.027173,-9.811402,0.013676,-0.009559,0.008505,19.976,0.061,-37.891
810.0,0.048449,0.021824,-9.843239,-0.023366,0.010895,-0.003605,19.181,0.317,-40.104
820.0,0.074420,0.074148,-9.993389,-0.005106,0.006773,0.006971,20.545,0.570,-39.411
830.0,0.001006,-0.016518,-9.794115,-0.005351,-0.012649,0.020625,20.341,-0.448,-39.176
840.0,-0.056629,0.007697,-9.725921,0.014327,0.002319,-0.016996,19.816,0.303,-40.437
850.0,-0.067959,0.053513,-9.751683,-0.007079,0.002593,-0.000256,19.120,-0.778,-40.490
860.0,0.013310,0.058212,-9.777596,-0.001330,0.000862,-0.013729,20.593,-0.266,-39.344
870.0,0.001672,0.034147,-9.846236,0.003251,0.014817,0.004166,19.851,-0.013,-40.668
880.0,-0.024129,-0.022778,-9.805719,-0.025043,0.005504,-0.008346,19.522,-0.126,-40.110
890.0,0.057349,0.084272,-9.778409,-0.016744,0.015813,0.004830,20.283,-0.798,-39.441
900.0,0.046757,0.013047,-9.783113,0.001533,0.003224,0.003297,19.472,0.043,-39.430
910.0,0.011649,-0.001097,-9.769313,-0.021384,-0.010803,-0.001128,20.133,0.114,-41.356
920.0,0.007095,0.047048,-9.815451,0.000641,0.004001,-0.004982,18.521,0.677,-39.847
930.0,0.062060,-0.076763,-9.754170,0.023990,-0.003564,0.002462,19.679,0.001,-40.441
940.0,0.024888,0.043788,-9.824836,0.007082,0.011424,-0.009228,20.751,0.160,-40.860
950.0,0.069793,-0.036830,-9.801218,-0.014634,0.016256,-0.003866,19.083,-0.201,-39.638
960.0,-0.013997,0.025918,-9.790983,0.011539,0.010119,0.009022,20.538,-0.461,-39.979
970.0,0.070548,0.018696,-9.769189,0.009548,0.008485,-0.020801,19.763,-0.622,-39.544
980.0,0.032789,-0.078876,-9.805790,-0.004956,-0.015068,-0.000239,20.042,0.438,-40.773
990.0,-0.005898,-0.033729,-9.774071,-0.009263,-0.012585,-0.007660,19.923,-0.209,-40.453
1000.0,-0.006786,-0.001183,-9.782982,0.003414,0.015639,0.021570,19.740,-0.053,-40.645
1010.0,0.002164,-0.031161,-9.790496,0.018477,0.005339,-0.000192,20.216,-0.170,-40.601
1020.0,0.118657,0.077750,-9.804782,-0.009975,0.011407,-0.010901,19.739,-0.582,-40.434
1030.0,-0.027352,-0.023100,-9.742907,0.001550,0.000396,-0.008168,20.062,-1.152,-39.940
1040.0,0.020923,-0.018040,-9.844591,-0.015384,0.004513,0.022898,19.613,0.564,-38.978
1050.0,0.013143,-0.051160,-9.819672,-0.014470,-0.002870,-0.007587,20.246,-0.619,-39.603
1060.0,0.023475,0.031272,-9.793631,0.010169,0.040525,-0.010108,20.215,0.265,-40.788
1070.0,0.051265,0.094088,-9.936768,0.008370,0.001043,-0.012438,20.217,-0.497,-39.879
1080.0,0.019499,-0.024618,-9.802557,-0.011699,0.009850,-0.010582,20.234,0.233,-39.600
1090.0,0.061860,-0.000848,-9.736851,0.000874,0.016087,-0.010875,20.909,-0.166,-39.459
1100.0,-0.034640,-0.002897,-9.772162,-0.017045,-0.002744,-0.005604,19.407,-0.105,-39.343
1110.0,0.092831,0.064249,-9.889517,-0.005323,-0.003785,-0.000262,20.397,0.625,-39.480
1120.0,-0.082160,-0.070341,-9.824068,0.008002,-0.006942,-0.010398,19.438,0.441,-40.918
1130.0,0.026727,0.090728,-9.745645,0.006149,0.014153,-0.001963,20.673,-0.152,-39.266
1140.0,0.102842,0.013612,-9.801932,0.027183,-0.019522,0.005082,19.364,-0.175,-40.247
1150.0,0.019874,-0.029158,-9.767114,-0.003671,0.016911,0.018232,19.787,0.147,-39.371
1160.0,-0.069577,-0.002164,-9.833780,0.009777,0.000015,0.016423,20.289,-0.638,-39.757
1170.0,-0.007390,0.033684,-9.909661,-0.020408,-0.003636,0.002042,19.878,0.488,-41.255
1180.0,-0.077386,-0.025735,-9.788557,0.017165,0.007881,0.007506,20.106,-0.698,-39.589
1190.0,-0.060788,-0.056209,-9.787813,-0.006247,0.006787,-0.000839,20.437,0.403,-40.116
1200.0,0.025799,0.000489,-9.773041,-0.009085,-0.000654,0.009649,19.444,-0.741,-40.208
1210.0,-0.035179,0.023783,-9.866342,-0.004494,-0.002016,-0.003007,19.862,-0.450,-40.055
1220.0,0.095058,-0.030477,-9.794461,-0.000476,-0.000868,0.007655,19.595,0.860,-40.075
1230.0,-0.026714,-0.008336,-9.836745,0.012392,-0.011828,-0.006329,19.728,-0.524,-40.134
1240.0,0.023432,0.053367,-9.838969,-0.008478,-0.006040,0.001005,19.844,-0.149,-40.155
1250.0,0.071432,0.012839,-9.711503,0.005501,-0.019802,-0.003071,19.507,0.208,-39.884
1260.0,0.016820,0.008063,-9.819312,0.016803,0.015442,-0.018767,19.455,0.173,-39.097
1270.0,0.050880,0.020668,-9.727877,0.016288,-0.007030,0.011236,19.671,0.565,-40.192
1280.0,0.010314,0.024268,-9.775007,0.009241,0.002931,-0.016322,20.535,-0.770,-40.189
1290.0,0.105359,0.011955,-9.821896,0.018404,0.002219,0.009678,20.244,-0.345,-40.108
1300.0,-0.039824,-0.056204,-9.783464,0.002489,-0.012884,0.031375,20.203,0.379,-41.171
1310.0,-0.018972,-0.010945,-9.805450,-0.008830,0.020792,0.012177,20.734,-0.737,-40.701
1320.0,0.063762,0.022698,-9.794662,0.017580,-0.011721,-0.017584,20.666,1.268,-40.546
1330.0,-0.012638,-0.016950,-9.863803,-0.005135,0.003244,-0.007344,20.624,1.113,-39.899
1340.0,-0.018165,0.009601,-9.744789,-0.015581,-0.007892,0.005641,19.545,-0.844,-40.082
1350.0,0.053484,-0.012177,-9.776814,0.010153,0.007134,0.010730,20.198,-0.208,-40.356
1360.0,-0.019043,-0.051251,-9.790811,-0.002601,0.003993,-0.003685,20.152,-0.168,-39.372
1370.0,0.016259,0.024203,-9.794154,-0.006470,-0.014510,-0.018510,19.804,0.163,-39.628
1380.0,0.016510,0.049902,-9.759213,0.022948,0.008811,-0.017069,20.634,-0.078,-39.855
1390.0,0.038692,-0.016438,-9.811982,-0.003088,0.002604,0.015306,19.976,-0.266,-40.348
1400.0,0.012857,-0.091688,-9.842028,-0.001718,0.002529,0.003107,18.997,-0.909,-39.603
1410.0,-0.081236,0.094760,-9.798959,0.005629,-0.002905,0.014936,20.085,0.895,-39.701
1420.0,0.019948,-0.055211,-9.798789,-0.000095,-0.000927,0.002014,21.264,0.085,-39.701
1430.0,-0.064878,0.030653,-9.803356,0.006927,0.020142,0.018996,18.775,0.532,-39.844
1440.0,-0.018598,0.031215,-9.891513,-0.001071,-0.015459,-0.008892,19.828,-0.876,-39.169
1450.0,0.062254,-0.026956,-9.716933,-0.004843,-0.009095,0.004017,19.379,0.591,-39.639
1460.0,0.086454,-0.051175,-9.817437,0.006550,0.002443,0.013673,19.544,-1.449,-39.239
1470.0,0.036681,0.047158,-9.830299,0.008972,0.014245,0.005744,19.785,-0.403,-39.697
1480.0,-0.006691,-0.014829,-9.839224,-0.002498,0.003794,0.010490,19.322,-0.222,-39.854
1490.0,-0.011971,0.105585,-9.820320,-0.005604,-0.000686,0.007934,20.052,0.041,-39.719
1500.0,0.028336,-0.004311,-9.805240,0.002188,-0.013750,-0.007893,19.710,-0.030,-39.992
1510.0,0.021788,-0.020897,-9.805268,0.004475,0.000111,-0.014181,19.728,0.002,-39.911
1520.0,0.023028,-0.008998,-9.853448,0.014568,0.014847,0.023006,19.636,0.188,-40.466
1530.0,0.023389,0.043065,-9.773014,0.000074,0.010805,-0.012154,19.531,0.134,-40.443
1540.0,-0.018750,0.008916,-9.776379,0.008211,-0.011118,-0.006397,19.898,0.025,-39.475
1550.0,0.021583,-0.030029,-9.875488,-0.003760,-0.007963,-0.000874,19.589,-0.381,-39.713
1560.0,-0.013331,0.123198,-9.839686,0.005809,0.009801,-0.011680,20.282,0.163,-39.570
1570.0,0.007611,0.007063,-9.836056,0.000065,-0.012195,-0.000678,19.950,0.073,-40.463
1580.0,0.021190,-0.026012,-9.766653,-0.015047,0.005097,-0.012620,19.272,-0.319,-39.733
1590.0,0.012509,-0.009721,-9.774792,0.000375,0.008484,-0.002768,20.047,-0.136,-38.657
1600.0,-0.034024,-0.044984,-9.837034,-0.004635,0.000572,0.000752,18.842,0.276,-40.311
1610.0,0.007501,-0.015798,-9.846523,0.003451,-0.001825,-0.001963,19.811,0.647,-39.800
1620.0,0.002710,-0.027068,-9.873291,-0.004200,0.001021,0.004665,20.316,0.097,-40.405
1630.0,-0.107680,0.042747,-9.819258,0.005226,-0.017077,0.004922,20.130,0.010,-39.810
1640.0,0.025177,0.031507,-9.875467,-0.005268,-0.000643,0.003137,19.930,0.465,-39.449
1650.0,-0.076012,0.009021,-9.826622,-0.002064,-0.015556,0.000777,20.256,0.036,-39.976
1660.0,0.078658,0.060759,-9.761193,-0.013580,0.011198,-0.000529,19.070,0.225,-40.449
1670.0,0.001396,-0.072789,-9.852273,0.008818,-0.021293,-0.006865,19.770,-0.239,-40.773
1680.0,-0.003199,0.010942,-9.828717,-0.004962,0.007338,-0.000018,20.842,0.015,-39.896
1690.0,-0.045600,0.019044,-9.766132,-0.005248,-0.003057,0.003694,19.546,0.842,-39.174
1700.0,0.073272,0.032838,-9.778177,-0.008281,-0.009796,-0.001541,20.601,-0.490,-39.140
1710.0,-0.007671,0.004705,-9.798378,-0.002553,-0.001351,0.007949,19.550,-0.519,-39.729
1720.0,-0.046795,0.050710,-9.752176,0.002230,0.004737,-0.014795,19.338,0.447,-40.003
1730.0,0.028670,-0.027012,-9.738191,0.012893,-0.010146,-0.003220,20.357,-0.342,-39.494
1740.0,-0.041665,0.039979,-9.711396,0.005398,-0.002179,0.013043,20.348,0.306,-40.278
1750.0,0.037860,0.080426,-9.796509,-0.000485,0.004503,0.018452,19.179,-1.229,-39.438
1760.0,0.015289,0.048251,-9.794791,-0.012297,0.013420,-0.001376,20.346,-0.440,-39.184
1770.0,0.088036,0.029004,-9.841752,0.000562,-0.008871,-0.000169,19.657,-0.041,-39.905
1780.0,0.021767,-0.004455,-9.875724,-0.006616,-0.004553,0.008278,20.640,0.154,-40.569
1790.0,-0.046933,0.047175,-9.779203,-0.001658,-0.009282,-0.006087,19.066,0.475,-39.878
1800.0,-0.031506,0.047545,-9.763279,-0.013709,0.022739,-0.002241,20.306,-0.560,-39.005
1810.0,0.004162,0.029586,-9.794131,0.003884,-0.004661,0.013636,20.471,0.382,-40.564
1820.0,0.025490,-0.046600,-9.793754,-0.005280,0.009310,0.010160,19.591,-0.294,-40.295
1830.0,0.042914,-0.009765,-9.832346,0.003028,0.000747,-0.003909,20.129,0.695,-40.480
1840.0,-0.013484,-0.053086,-9.822648,-0.002988,-0.005338,0.010786,20.560,0.558,-40.745
1850.0,-0.021248,0.038580,-9.881132,0.010932,0.004192,-0.012553,20.077,-0.482,-40.511
1860.0,-0.012601,-0.016244,-9.819988,0.010697,-0.020755,-0.011536,19.943,-0.033,-40.532
1870.0,0.037363,0.105941,-9.826688,0.000948,0.009002,-0.011169,19.649,0.459,-39.004
1880.0,0.050730,0.065006,-9.785402,0.022459,0.020649,-0.012397,19.468,0.224,-40.319
1890.0,-0.036484,0.024793,-9.811488,-0.002570,-0.001506,-0.011277,20.519,0.537,-39.433
1900.0,-0.029694,0.088006,-9.906928,0.009253,0.006101,-0.000933,19.686,0.295,-40.067
1910.0,0.067198,-0.022726,-9.787142,-0.011268,-0.011202,-0.022702,19.496,0.457,-39.721
1920.0,-0.071154,0.003496,-9.821159,0.017008,0.001693,0.009180,19.433,0.509,-39.992
1930.0,-0.094479,0.019388,-9.877420,0.002110,-0.004555,-0.017043,20.041,-0.465,-40.749
1940.0,0.019355,-0.030169,-9.817746,-0.012049,0.011236,0.001957,20.109,0.598,-39.871
1950.0,0.096690,-0.019438,-9.753223,-0.006874,-0.005737,-0.004517,19.157,0.582,-39.789
1960.0,0.018094,-0.060812,-9.841655,0.003865,0.000839,-0.012732,20.252,0.003,-40.238
1970.0,0.028443,-0.041986,-9.836614,-0.003338,0.009587,-0.008314,20.266,-0.312,-40.201
1980.0,-0.010375,-0.020022,-9.745700,-0.004397,0.002603,0.006907,19.969,0.659,-40.564
1990.0,0.007122,0.014546,-9.776970,0.000677,0.014287,0.014230,18.374,-0.475,-40.000
2000.0,-0.042244,0.052828,-9.805302,0.002388,-0.012357,-0.007198,20.495,0.236,-39.426
2010.0,-0.053209,0.089562,-9.806387,0.006611,-0.011719,0.014585,20.656,-0.338,-40.096
2020.0,-0.061768,0.078646,-9.773887,-0.004286,0.016768,0.003095,19.858,-0.047,-40.078
2030.0,0.026569,-0.009316,-9.828178,0.004879,0.008249,0.010661,20.222,-0.024,-40.351
2040.0,0.016769,-0.010746,-9.665334,-0.005410,0.009751,0.000061,20.715,-0.105,-40.041
2050.0,-0.022569,-0.015186,-9.788106,-0.027284,0.004131,0.008271,20.466,0.015,-39.774
2060.0,-0.006385,0.001704,-9.760969,-0.005427,-0.002725,0.006157,21.051,0.043,-39.589
2070.0,0.030177,-0.013479,-9.801819,-0.001034,0.002311,0.005745,19.363,-0.539,-40.354
2080.0,0.011433,0.108528,-9.811781,0.002456,0.008791,-0.002028,20.003,0.090,-40.495
2090.0,-0.045429,0.054202,-9.804226,-0.005500,-0.001642,-0.006105,20.267,-0.162,-40.560
2100.0,0.047899,-0.064714,-9.783962,0.001682,-0.009436,-0.013557,19.716,-0.256,-40.540
2110.0,0.033385,-0.035701,-9.785788,0.019863,-0.005244,0.005307,19.014,0.009,-40.299
2120.0,0.009546,-0.002933,-9.794657,-0.015298,-0.003450,-0.020948,19.387,0.497,-39.976
2130.0,0.055231,0.008162,-9.849228,-0.005810,0.016456,0.001319,19.857,0.348,-40.461
2140.0,-0.001002,0.060982,-9.839287,-0.011159,0.001471,-0.004473,20.171,-0.199,-39.646
2150.0,-0.123765,0.045086,-9.841679,-0.008324,-0.016476,0.008105,19.906,-0.013,-40.773
2160.0,0.078842,-0.032459,-9.798749,-0.019334,0.001002,-0.008626,20.493,0.941,-39.661
2170.0,0.030958,0.035675,-9.850195,0.012887,-0.006336,-0.023004,20.204,0.161,-39.953
2180.0,0.031488,0.105496,-9.817436,-0.020037,0.001640,-0.026696,20.142,0.662,-39.178
2190.0,-0.005388,-0.098996,-9.794597,-0.007971,0.005301,0.002111,20.511,-0.475,-40.659
2200.0,-0.023783,0.050005,-9.861410,0.003185,0.000757,-0.003772,19.744,0.305,-39.876
2210.0,0.059743,-0.032746,-9.840508,0.006710,0.003902,-0.001744,20.143,0.726,-40.228
2220.0,0.027730,0.052433,-9.893975,0.001299,0.004235,-0.015929,19.446,0.238,-40.678
2230.0,0.038887,-0.023680,-9.874707,0.007102,0.004345,-0.015906,20.024,0.486,-39.707
2240.0,0.037793,-0.069482,-9.780042,0.016893,0.012805,-0.003765,19.697,-0.595,-39.643
2250.0,0.052327,0.054427,-9.897879,0.013927,0.007213,-0.004143,20.260,0.804,-39.571
2260.0,0.007224,0.085075,-9.859403,0.013659,0.003020,0.014346,19.116,0.261,-39.062
2270.0,-0.019020,0.074512,-9.717337,0.003233,0.002812,0.000616,19.899,0.446,-40.060
2280.0,-0.009270,0.022730,-9.803444,0.000989,0.003954,0.005629,19.372,-0.003,-39.733
2290.0,0.024935,-0.050793,-9.877765,-0.006742,0.008730,0.003853,20.153,0.436,-39.574
2300.0,0.019833,0.037742,-9.771289,0.008351,0.013503,0.014128,20.161,0.905,-39.722
2310.0,-0.070630,0.000642,-9.841311,0.000061,-0.000860,0.008267,20.244,0.024,-39.418
2320.0,0.060047,0.003833,-9.801397,0.012352,0.004096,0.015494,19.637,0.818,-40.849
2330.0,0.043632,-0.024704,-9.771522,-0.000332,-0.004654,-0.003375,19.982,-0.712,-39.872
2340.0,0.060964,0.001429,-9.811996,0.002320,-0.001641,0.001499,18.917,-0.220,-39.805
2350.0,-0.025289,-0.049118,-9.862723,0.015501,-0.007124,0.001178,20.161,1.054,-40.093
2360.0,-0.011106,0.043176,-9.808429,-0.009530,-0.019388,-0.011526,20.082,-0.658,-40.256
2370.0,0.097130,-0.002283,-9.827888,0.006630,-0.000597,-0.013163,20.173,-0.311,-39.612
2380.0,0.017359,0.004970,-9.809497,-0.002809,0.004008,0.005809,19.366,-0.309,-40.019
2390.0,0.009141,-0.042812,-9.799914,0.010743,0.020196,0.005391,20.309,-0.331,-40.234
2400.0,0.065380,0.069069,-9.868374,0.012404,-0.002093,0.018854,19.573,0.519,-40.364
2410.0,0.031094,-0.060805,-9.783680,-0.005011,0.003621,0.018130,19.286,0.421,-40.344
2420.0,0.002043,-0.000590,-9.829594,0.005259,-0.008672,-0.018596,19.976,0.765,-39.643
2430.0,-0.004270,-0.004383,-9.810414,-0.005090,-0.004767,0.000143,19.642,-0.117,-40.242
2440.0,0.021940,-0.044628,-9.886253,0.000130,0.002293,0.024949,19.863,0.051,-39.438
2450.0,0.088393,0.017560,-9.735774,0.008877,-0.006084,-0.021068,20.364,-0.599,-40.510
2460.0,0.004231,0.059327,-9.820880,0.008547,-0.005989,-0.009246,18.979,-0.290,-39.850
2470.0,0.007863,-0.048850,-9.803135,-0.002153,0.012212,-0.012945,20.225,-0.302,-39.688
2480.0,0.035562,-0.046088,-9.779977,-0.015434,0.007986,0.008533,20.035,0.494,-39.773
2490.0,-0.039538,-0.039597,-9.699184,0.009230,0.003165,-0.002392,19.486,0.013,-40.266
2500.0,-0.073580,0.049651,-9.731192,-0.010963,-0.004441,0.017847,19.502,-0.083,-40.816
2510.0,-0.042990,-0.033927,-9.862277,-0.011883,0.002639,-0.011995,20.192,0.332,-40.489
2520.0,0.076022,0.002378,-9.772158,0.000144,0.005602,0.000407,20.368,-0.591,-40.921
2530.0,-0.026643,0.067476,-9.780866,-0.010886,0.004205,0.009908,19.159,0.019,-40.106
2540.0,0.018167,-0.089676,-9.891525,-0.013138,0.001941,0.000238,19.819,-0.141,-40.209
2550.0,-0.091180,0.035923,-9.761831,-0.015892,-0.001301,-0.007767,20.416,0.463,-40.212
2560.0,-0.048933,-0.013911,-9.850523,0.008955,0.004351,0.001813,19.657,0.582,-40.232
2570.0,0.057535,-0.003836,-9.870102,-0.003692,-0.018999,0.002752,20.011,-0.469,-40.627
2580.0,-0.005014,0.047925,-9.750456,-0.000510,-0.001698,0.002941,19.010,1.046,-40.594
2590.0,0.101468,-0.002051,-9.876272,0.007628,0.013089,0.005231,19.739,0.205,-40.158
2600.0,0.054685,-0.014358,-9.810438,-0.006772,-0.017068,0.003857,19.835,0.292,-39.675
2610.0,0.054413,-0.026579,-9.799556,0.001523,0.015778,0.000372,20.616,-0.065,-40.231
2620.0,-0.042801,0.049602,-9.793604,-0.005278,0.007145,0.004026,19.066,0.094,-40.218
2630.0,0.041345,-0.007963,-9.784410,-0.001135,-0.000632,0.010863,20.016,-0.225,-39.887
2640.0,-0.030888,0.005408,-9.790609,0.001574,-0.003684,0.000047,19.499,-0.115,-39.784
2650.0,-0.031097,0.116625,-9.820915,-0.005822,0.015907,0.004680,19.615,-0.135,-39.825
2660.0,-0.106681,-0.052462,-9.774384,-0.011972,-0.001492,-0.002897,19.865,0.265,-39.361
2670.0,-0.020614,-0.017118,-9.708007,-0.016164,-0.015906,-0.010520,19.592,0.040,-40.170
2680.0,-0.044088,-0.039663,-9.861881,0.007502,0.018676,0.012640,20.935,-0.458,-40.459
